Item ID,Item,Description,Item Sales Rep,DNR Activity Code,Item Vendor,Last Date Sold,Total Inventory on Hand, Preferred Vendor,Last Date Purchased, Buyer Name,Preferred Vendor Price,Extended Cost 
83770,450011,26301 800' KRAFT ROLL TOWEL 6/CENVISION,N/A,N Stock Active,26301,09/20/2024,64,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,36.55,2339.20
102630,450024,NP-6800 EW 800' White Hardwound Roll Towel 6/CS,N/A,N Stock Active,NP-6800EW,09/24/2024,580,NITTANY PAPER MILLS LLC,09/20/2024,Suyeon Nam,24.83,14401.40
102631,450025,NP-6800 EN 800' Kraft Hardwound Roll Towel 6/CS,N/A,N Stock Active,NP-6800 EN,09/25/2024,547,NITTANY PAPER MILLS LLC,09/16/2024,Suyeon Nam,19.31,10562.57
102632,450026,NP-12350EW 350' WHT ROLL TOWEL 12/CS WHITE,N/A,N Stock Active,NP-12350 EW,09/09/2024,30,NITTANY PAPER MILLS LLC,06/03/2024,Suyeon Nam,22.57,677.10
102633,450028,NP-12350EN 350' NAT ROLL TOWEL 12/CS NATURAL,N/A,N Stock Active,NP-12350 EN,09/24/2024,321,NITTANY PAPER MILLS LLC,09/20/2024,Suyeon Nam,19.68,6317.28
103011,450029,80535 PATIENT CARE WASHCLOTH 20/50,N/A,N Stock Active,80535,09/23/2024,62,3735 GEORGIA-PACIFIC CORPORATION,09/11/2024,Suyeon Nam,86.75,5378.50
83772,450031,20887 PACIFIC BLUE ULTRA BIGFOLD TOWEL 2200/CS,N/A,N Stock Active,20887,09/25/2024,81,3735 GEORGIA-PACIFIC CORPORATION,09/11/2024,Suyeon Nam,43.5,3523.50
83773,450035,47035  6"X580' WHT TOWEL 6/CSSCOTT SLIM ROLL,N/A,N Stock Active,47035,09/24/2024,752,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,44.82,33704.64
83774,450036,20070/03 BRAWNY DRC WIPER10/90/CS,N/A,N Stock Active,20070/03,09/20/2024,3,3735 GEORGIA-PACIFIC CORPORATION,06/03/2024,Suyeon Nam,81,243.00
128324,450039,NP-6100EW WHT ROLL TOWEL 6/CS 1.5" CORE 1000FT,N/A,N Stock Active,NP-6100EW,08/28/2024,39,NITTANY PAPER MILLS LLC,09/06/2024,Suyeon Nam,31.26,1219.14
121889,450046,37490 WHITE M/F TOWEL 16/250 8X9.4 MULTIFOLD,N/A,N Stock Active,37490,09/19/2024,47,5801 KIMBERLY-CLARK INC.,07/19/2024,Suyeon Nam,38.88,1827.36
83778,450065,105065 WHT PEAKSERVE TOWEL 12/TORK ADV,N/A,N Stock Active,105065,09/24/2024,1069,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,55.69,59532.61
126842,450071,192122A 2PLY WINDSHIELD TOWEL 2240/CS  BLUE TORK UNIVERSAL,N/A,N Stock Active,192122,09/18/2024,1,10620 ESSITY PROFESSIONAL HYGIENE,09/20/2024,Suyeon Nam,42.3,42.30
83781,450085,20085 BRAWNY PREM RL TOWEL 20/CSALL PURPOSE DRC 84SHEETS,N/A,N Stock Active,20085,09/10/2024,51,3735 GEORGIA-PACIFIC CORPORATION,08/26/2024,Suyeon Nam,61.95,3159.45
83782,450091,06411 WET TASK WIPER 6/CSWITH  FREE BUCKET,N/A,N Stock Active,06411,09/20/2024,202,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,61.38,12398.76
123661,450100,223210 2PLY ROLL TOWEL 12/CS 11X8 210 SHEET,N/A,N Stock Active,223210,09/24/2024,210,RESOLUTE TISSUE LLC,09/03/2024,Suyeon Nam,16,3360.00
83784,450101,13244101 4PLY WIPER 440 2/CSTORK CENTERFEED REFILL,N/A,N Stock Active,13244101,09/23/2024,96,10620 ESSITY PROFESSIONAL HYGIENE,09/20/2024,Suyeon Nam,57.18,5489.28
99718,450114,ESSENTIALS PAPER TOWEL 30/CS PGC74657  40-SHEETS  BOUNTY,N/A,O Non Stock Inactive,PGC74657,08/06/2024,8,S.P. RICHARDS COMPANY,07/17/2024,Noel Marucut,33.15,265.20
123642,450116,06130 BOUNTY PAPER TOWELS 12CS 90SHEETS/RL,N/A,N Stock Active,PGC06130,09/25/2024,10,S.P. RICHARDS COMPANY,09/19/2024,Noel Marucut,25.52,255.20
83787,450128,28125 WHT  CENTERPULL TOWEL 8/275'  SOFTPULL,N/A,N Stock Active,28125,09/04/2024,56,3735 GEORGIA-PACIFIC CORPORATION,09/09/2024,Suyeon Nam,48.75,2730.00
83788,450143,28143 CENTER PULL TOWEL 4/560'SOFTPULL,N/A,N Stock Active,28143,09/10/2024,41,3735 GEORGIA-PACIFIC CORPORATION,06/25/2024,Suyeon Nam,54.1,2218.10
83789,450151,01510 SCOTT WHT C-FOLD TOWEL12/200CS,N/A,N Stock Active,01510,09/23/2024,78,5801 KIMBERLY-CLARK INC.,09/19/2024,Suyeon Nam,40.92,3191.76
104566,450179,510176 CLEANING CLOTH 1000/CS,N/A,N Stock Active,510176,09/23/2024,23,10620 ESSITY PROFESSIONAL HYGIENE,08/30/2024,Suyeon Nam,82.57,1899.11
126225,450201,MB200 WHITE M/F TOWEL 16/250/C,N/A,O Non Stock Inactive,NOVA MB200,09/18/2024,2,9942 RJ SCHINNER,08/19/2024,Noel Marucut,20.7,41.40
83790,450206,20603 WHT C-FOLD TOWEL 2400/CSACCLAIM,N/A,N Stock Active,20603,09/23/2024,44,3735 GEORGIA-PACIFIC CORPORATION,09/09/2024,Suyeon Nam,36.35,1599.40
83791,450208,MFW WHITE MULTIFOLD TOWEL 12/334/CSCHESAPEAKE WHT,N/A,N Stock Active,MFW,09/24/2024,1131,7665 NATIONAL PAPER & PLASTICS CO.,09/20/2024,Suyeon Nam,19.8,22393.80
83792,450215,416 23X24 STRETCH N DUST  100/,N/A,N Stock Active,0416,09/03/2024,47,1023 BERRY GLOBAL,07/02/2024,Suyeon Nam,59.54,2798.38
125099,450228,413 13X17 STRETCH N DUST 10/40 MEDIUM DUTY,N/A,N Stock Active,0413,09/13/2024,76,1023 BERRY GLOBAL,09/23/2024,Suyeon Nam,75.41,5731.16
126844,450232,CFW WHT C/F TOWEL 10/240/CS 10X11.42 CHESAPEAKE LABEL,N/A,N Stock Active,CFW,09/25/2024,317,7665 NATIONAL PAPER & PLASTICS CO.,09/20/2024,Suyeon Nam,18.7,5927.90
123662,450249,585 WHT HOUSEHOLD TWL 30/ 85SHT/ROLL 2 PLY 11X8,N/A,N Stock Active,585,09/25/2024,673,RESOLUTE TISSUE LLC,09/23/2024,Suyeon Nam,18.75,12618.75
126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,N/A,N Stock Active,28290,09/24/2024,217,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,47.95,10405.15
125100,450299,29616 16X24 TREATED DUST 4/50 DUST CLOTH BRAWNY,N/A,N Stock Active,29616,09/12/2024,16,3735 GEORGIA-PACIFIC CORPORATION,09/03/2024,Suyeon Nam,60.35,965.60
83804,450337,450337 SHOP MAX WIPER 4504/200 CS,N/A,N Stock Active,450337,09/23/2024,76,10620 ESSITY PROFESSIONAL HYGIENE,09/20/2024,Suyeon Nam,59.62,4531.12
83805,450340,8250 FOODSERVICE TOWEL 150/CSWITH MICROBAN,N/A,N Stock Active,8250,09/25/2024,121,1023 BERRY GLOBAL,08/28/2024,Suyeon Nam,90.28,10923.88
125101,450422,YDC300 TREATED DUST CLOTH 500 12X17 10/50/CS,N/A,N Stock Active,YDC-300,09/05/2024,15,1016 BERK INTERNATIONAL,09/16/2024,Suyeon Nam,32.07,481.05
83810,450423,FST-3000G-ANTI 1/4FOLD WIPERANTIMICROBIAL GREEN 150/CS,N/A,N Stock Active,FST-3000G-ANTI,09/17/2024,35,1016 BERK INTERNATIONAL,05/06/2024,Suyeon Nam,22.26,779.10
122355,450432,DRC-3400CP8D MED DISP BOX 8/CS MEDIUM DRC DISP BOX,N/A,N Stock Active,DRC-3400CP8D,09/23/2024,10,1016 BERK INTERNATIONAL,09/16/2024,Suyeon Nam,77.35,773.50
83815,450495,26495 8" KFT PACIFIC TOWEL 6/C1150'/RL PACIFIC BLUE LINE,N/A,N Stock Active,26495,09/23/2024,91,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,68.15,6201.65
83816,450510,19510 CENTER PULL TOWEL 6/CS1M SHEET/RL SOFPULL,N/A,N Stock Active,19510,09/24/2024,2,3735 GEORGIA-PACIFIC CORPORATION,09/03/2024,Suyeon Nam,38.15,76.30
83818,450520,MK520A KRAFT MULTIFOLD 4MCS,N/A,N Stock Active,MK520A,09/25/2024,422,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,23.62,9967.64
83820,450533,MB540A WHITE MULTIFOLD 16/250UNIVERSAL,N/A,N Stock Active,MB540A,09/25/2024,280,10620 ESSITY PROFESSIONAL HYGIENE,09/12/2024,Suyeon Nam,26.12,7313.60
83821,450534,MFK Kraft Multifold Towel 4M/CS,N/A,N Stock Active,MFK,09/25/2024,819,7665 NATIONAL PAPER & PLASTICS CO.,09/05/2024,Suyeon Nam,16.5,13513.50
104569,450551,MB579 WHT M/F TOWEL 16/135 CS,N/A,N Stock Active,MB579,09/24/2024,763,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,32.84,25056.92
83825,450618,20389 WHITE MULTIFOLD TOWEL 4M/CSPREFERENCE,N/A,N Stock Active,20389,09/24/2024,415,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,34.9,14483.50
126847,450751,SFK KRAFT S/F TOWEL 16/250,N/A,N Stock Active,SFK,09/24/2024,194,7665 NATIONAL PAPER & PLASTICS CO.,09/16/2024,Suyeon Nam,19.53,3788.82
83827,450800,8003 WHITE GEN PURPOSE WIPER SHOP TOWEL 13.5x15 100/CS,N/A,N Stock Active,458003,09/25/2024,110,SHORE MANUFACTURING LLC,09/09/2024,Suyeon Nam,15.7,1727.00
83830,451000,01000 1000' WHITE ROLL TOWEL 12/CSSCOTT,N/A,N Stock Active,01000,09/23/2024,213,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,105,22365.00
83833,451045,23304 KRAFT MULTIFOLD TOWEL 4M/CSENVISION,N/A,Y Non Stock Discontinued,23304,09/05/2024,3,3735 GEORGIA-PACIFIC CORPORATION,07/12/2024,Suyeon Nam,29.35,88.05
83835,451080,01080 425' WHITE ROLL TOWEL12/CS KLEENEX,N/A,N Stock Active,01080,09/12/2024,31,5801 KIMBERLY-CLARK INC.,09/09/2024,Suyeon Nam,83.76,2596.56
83839,451249,21000 SIGNATURE MULTIFOLD TOWEL 2M,N/A,N Stock Active,21000,09/24/2024,466,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,31,14446.00
83840,451251,K251 KRAFT HOUSEHOLD TOWEL 12/UNIVERSAL KRAFT 250SHT 12/CS,N/A,O Non Stock Inactive,K251,09/23/2024,42,ESSENDANT,06/10/2024,Noel Marucut,29,1218.00
124504,451252,E21251 KRAFT HOUSEHOLD TOWEL 12/CS UNIVERSAL KRAFT 250SHT,N/A,N Stock Active,E21251,09/23/2024,32,9942 RJ SCHINNER,08/12/2024,Noel Marucut,27.69,886.08
83842,451254,13254 WHITE SCOTTFOLD TOWEL 3MKLEENEX HANDTOWEL,N/A,N Stock Active,13254,09/24/2024,45,5801 KIMBERLY-CLARK INC.,06/19/2024,Suyeon Nam,60,2700.00
83845,451291,101293 XPRESS 2PLY MULTIFOLD TOWEL3024/CS ADVANCED H2,N/A,N Stock Active,101293,09/24/2024,3,10620 ESSITY PROFESSIONAL HYGIENE,09/20/2024,Suyeon Nam,38.37,115.11
83846,451371,91371 WYPALL WATERLSS WIPE 6/C10.5X12.25 HEAVY DUTY  6/CS,N/A,N Stock Active,91371,09/06/2024,75,5801 KIMBERLY-CLARK INC.,09/17/2024,Suyeon Nam,66.42,4981.50
126849,451500,01500 KLEENEX C/F TOWEL 16/150/CS  S/O,N/A,O Non Stock Inactive,01500,N/A,54,5801 KIMBERLY-CLARK INC.,N/A,Suyeon Nam,52,2808.00
83848,451610,26610 SOFPULL TOWEL 400' 6/CSHARDWOUND WHITE CORE 1.75,N/A,O Non Stock Inactive,26610,N/A,2,3735 GEORGIA-PACIFIC CORPORATION,N/A,Suyeon Nam,27.75,55.50
83850,451701,01701 SCOTTFOLD HAND TOWEL BOXKLEENEX 18/120/CS POP-UP,N/A,N Stock Active,01701,09/24/2024,40,5801 KIMBERLY-CLARK INC.,09/19/2024,Suyeon Nam,61.74,2469.60
101799,451703,25703 SCOTT HARD ROLL TOWEL 6/1150'  MOD,N/A,N Stock Active,25703,09/24/2024,409,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,85.68,35043.12
104162,451705,25702 SCOTT HARD ROLL TOWEL 6/,N/A,N Stock Active,25702,09/24/2024,61,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,84.84,5175.24
83854,451805,01804 WHITE MULTIFOLD TOWEL  4M/CS16/250/CS,N/A,N Stock Active,01804,09/24/2024,96,5801 KIMBERLY-CLARK INC.,08/30/2024,Suyeon Nam,40.64,3901.44
83857,451951,1960 WHITE SCOTTFOLD TOWEL25/175/CS SCOTT,N/A,N Stock Active,01960,09/24/2024,149,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,40.75,6071.75
101800,451980,01980 SCOTTFOLD WHITE TOWELSCOTT 25/175CS,N/A,N Stock Active,01980,09/19/2024,31,5801 KIMBERLY-CLARK INC.,09/19/2024,Suyeon Nam,51,1581.00
83858,452001,02001 950' WHITE ROLL TOWEL 6/CSSCOTT  TOUCHFREE TOWEL,N/A,N Stock Active,02001,09/24/2024,616,5801 KIMBERLY-CLARK INC.,09/19/2024,Suyeon Nam,58.14,35814.24
125102,452571,23000 SIGNATURE C/F TOWEL 12/120,N/A,N Stock Active,23000,09/25/2024,10,3735 GEORGIA-PACIFIC CORPORATION,07/29/2024,Suyeon Nam,36.65,366.50
104563,452904,290094 WHT TORK ROLL TWL 6/CS,N/A,N Stock Active,290094,09/17/2024,32,10620 ESSITY PROFESSIONAL HYGIENE,09/20/2024,Suyeon Nam,46.07,1474.24
104561,452908,290089 WHT TORK ROLL TOWEL 6/C,N/A,N Stock Active,290089,09/25/2024,851,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,50.13,42660.63
125104,452911,290095 WHT TORK ROLL TOWEL 900' 6/CS,N/A,N Stock Active,290095,09/24/2024,18,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,61.21,1101.78
125105,452912,290088 KRAFT TORK ROLL TWL 6/ 700',N/A,N Stock Active,290088,09/25/2024,1111,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,46.59,51761.49
83867,453000,3000 COMPOSTABLE WIPER 500/CSFOODSERVICE WIPER,N/A,N Stock Active,3000,09/20/2024,62,1023 BERRY GLOBAL,08/28/2024,Suyeon Nam,93.27,5782.74
83868,453001,WRT900 900' WHITE ROLL TOWEL 6/CSCHESAPEAKE,N/A,N Stock Active,WRT900,09/25/2024,38,4401 AMERICAN PAPER CONVERTING,09/10/2024,Suyeon Nam,52.96,2012.48
83869,453002,BRT900 900' KRAFT ROLL TOWEL 6/CSCHESAPEAKE,N/A,N Stock Active,BRT900,09/24/2024,39,4401 AMERICAN PAPER CONVERTING,09/10/2024,Suyeon Nam,44.27,1726.53
83870,453003,CHTAD86 800' WHITE TAD ROLL TOWELCHESAPEAKE PREMIUM  6/CS,N/A,N Stock Active,CHTAD86,09/25/2024,37,4401 AMERICAN PAPER CONVERTING,08/29/2024,Suyeon Nam,54.87,2030.19
83871,453005,T8015-6 800' WHITE TAD ROLL TOWELPREMIUM  6/CS,N/A,N Stock Active,T8015-6,09/12/2024,37,4401 AMERICAN PAPER CONVERTING,09/10/2024,Suyeon Nam,42.78,1582.86
83872,453015,54015 WYPALL X60 CLOTH WIPERHYDROKNIT 252/CS,N/A,N Stock Active,54015,09/24/2024,203,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,23.72,4815.16
83882,453765,37665 TABLE WIPE REFILL 12/CS 90 COUNT,N/A,N Stock Active,37665,09/25/2024,60,CFS BRANDS  LLC,09/24/2024,Eleni Davis,42.85,2571.00
100275,453770,37701 DISINFECTING WIPES 12/CS80CT FLOW PACK FRESH SCENT,N/A,N Stock Active,37701,09/24/2024,9,CFS BRANDS  LLC,08/29/2024,Eleni Davis,29.68,267.12
83884,454016,34955  X60 JUMBO ROLL WIPERSWYPALL 1100' WHT LIGHT WEIGHT,N/A,N Stock Active,34955,09/23/2024,28,5801 KIMBERLY-CLARK INC.,09/19/2024,Suyeon Nam,70.89,1984.92
83886,454104,41043 WYPALL X80 WIPER 1RL/CS475'  BLUE,N/A,N Stock Active,41043,09/16/2024,11,5801 KIMBERLY-CLARK INC.,06/06/2024,Suyeon Nam,59.93,659.23
83888,454111,41026 WYPALL X80 SHOPPRO WIPER4/50,N/A,N Stock Active,41026,09/13/2024,8,5801 KIMBERLY-CLARK INC.,04/16/2024,Suyeon Nam,30.16,241.28
108720,454120,41200 WORKHORSE WIPER 12/76/CS 1/4F X70 SPEC ORDER,N/A,O Non Stock Inactive,41200,N/A,7,5801 KIMBERLY-CLARK INC.,N/A,Suyeon Nam,93.96,657.72
83890,454402,CPRT-7200E-3 WHITE CENTERPULL 600'/6RL/CS 7.6X12 2PLY,N/A,N Stock Active,CPRT-7200E-3,09/25/2024,179,1016 BERK INTERNATIONAL,09/16/2024,Suyeon Nam,25,4475.00
83891,454404,CPRT-7100 WHITE CENTERPULL 2/CS9X12X1000',N/A,N Stock Active,CPRT-7100,09/24/2024,231,1016 BERK INTERNATIONAL,09/16/2024,Suyeon Nam,20.84,4814.04
83892,454824,424824 WHITE MULTIFOLD 16/250ADVANCED,N/A,N Stock Active,424824,09/23/2024,215,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,33.35,7170.25
99719,455676,1639HT 16oz BEER/MIXING GLASS HEAT TREATED 24/CS,N/A,N Stock Active,1639HT,09/18/2024,2,LIBBEY GLASS LLC,09/09/2024,Eleni Davis,48,96.00
83894,455701,05701 WYPALL L40 WIPE 18/56/CS1008/CS 1/4 FOLD,N/A,N Stock Active,05701,09/24/2024,92,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,79.38,7302.96
83895,455790,05790 WYPALL L40 WIPER  9/100/CS,N/A,N Stock Active,05790,09/18/2024,346,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,86.31,29863.26
83897,455841,05841 WYPALL L30 WIPER 1RL950',N/A,N Stock Active,05841,09/18/2024,18,5801 KIMBERLY-CLARK INC.,09/03/2024,Suyeon Nam,39.22,705.96
83898,455957,45957 SCOTTFOLD WHITE TOWELSCOTT 25/175 LOW WET STRENGTH,N/A,O Non Stock Inactive,45957,06/13/2024,27,5801 KIMBERLY-CLARK INC.,09/09/2024,Suyeon Nam,41,1107.00
83902,456280,6280 WYPALL X80 WIPER 150/CS12.5X23.5,N/A,N Stock Active,06280,09/25/2024,44,5801 KIMBERLY-CLARK INC.,09/24/2024,Suyeon Nam,42.1,1852.40
100252,457420,P24284 SANI-CLOTH PRIME 6/70CTGERMICIDAL WIPE PURPLE,N/A,N Stock Active,P24284,09/24/2024,69,8321 PROFESSIONAL DISPOSABLES,09/19/2024,Noel Marucut,43.85,3025.65
100253,457421,P25372 SANI-CLOTH PRIME 12/160GERMICIDAL DISPSBL WIPE PURPLE,N/A,N Stock Active,P25372,09/24/2024,268,8321 PROFESSIONAL DISPOSABLES,09/19/2024,Noel Marucut,72.62,19462.16
100254,457422,P54072 SANI-CLOTH BLEACH 12/CS75CT LARGE CANISTER ORANGE TOP,N/A,N Stock Active,P54072,09/18/2024,162,8321 PROFESSIONAL DISPOSABLES,09/19/2024,Noel Marucut,88.94,14408.28
125018,457434,NO-RINSE SANITZNG WIPE 12/72CT M30472 RED MULTI-SURF SOFTPACK,N/A,N Stock Active,M30472,09/24/2024,14,8321 PROFESSIONAL DISPOSABLES,09/19/2024,Noel Marucut,47.58,666.12
123436,457435,A580FW MULTI-SURFACE WIPES 12/90CT SANI PRO GREEN,N/A,N Stock Active,A580FW,09/24/2024,105,8321 PROFESSIONAL DISPOSABLES,09/19/2024,Noel Marucut,43.27,4543.35
83908,457438,37608 Food Contact Sanitizing Wipes Soft Pack 12/80/cs,N/A,N Stock Active,37608,09/24/2024,268,CFS BRANDS  LLC,09/24/2024,Eleni Davis,46.3,12408.40
100303,457440,31428 CLOROX WIPES 2/700CTDISINFECTING WIPES REFILL,N/A,O Non Stock Inactive,CLO31428CT,09/19/2024,36,S.P. RICHARDS COMPANY,N/A,Noel Marucut,53.52,1926.72
83909,457444,37301 GYM WIPE 4/800CT/CSDISINFECTANT WIPES LEMON SCENT,N/A,N Stock Active,37301,09/23/2024,53,CFS BRANDS  LLC,09/09/2024,Eleni Davis,64.96,3442.88
83910,457446,33808 FOOD CONTACT WIPE 12/100SANITIZING WIPE 100CT CANISTER,N/A,N Stock Active,33808,09/25/2024,20,CFS BRANDS  LLC,09/24/2024,Eleni Davis,58.36,1167.20
83911,457450,37630 MULTI TASK WIPES 600/CS6/100/CS BUCKETS SOLD SEPARATE,N/A,N Stock Active,37630,09/24/2024,98,CFS BRANDS  LLC,08/29/2024,Eleni Davis,22.4,2195.20
83912,457455,67811 BABY WIPES REFILL 12/80/UNSCENTED,N/A,O Non Stock Inactive,67811,N/A,4,CFS BRANDS  LLC,N/A,Eleni Davis,19.61,78.44
109062,457456,33900 CART WIPES 12/240 CS DISINFECTANT WIPES,Rick Stark,N Stock Active,33900,09/23/2024,2,CFS BRANDS  LLC,09/11/2024,Eleni Davis,64,128.00
89124,457462,38030 MULTI TASK BUCKET EAFOR MULTI TASK WIPES  4/CS,N/A,N Stock Active,38030,06/28/2024,8,CFS BRANDS  LLC,07/18/2024,Eleni Davis,6.4025,51.22
118682,457471,37502 SANITIZING WIPES 4/CS 1200 WIPES PER ROLL S/O,N/A,N Stock Active,37502,06/26/2024,19,CFS BRANDS  LLC,08/19/2024,Eleni Davis,92.15,1750.85
83917,458000,ALL DAY FOODSERVICE WIPER 200/CS,N/A,N Stock Active,458000,09/25/2024,308,SHORE MANUFACTURING LLC,09/18/2024,Suyeon Nam,20.1,6190.80
83918,458002,UTILITY FOODSERVICE WIPER 150/CHESAPEAKE,N/A,N Stock Active,458002,09/25/2024,564,SHORE MANUFACTURING LLC,09/18/2024,Suyeon Nam,17.03,9604.92
83919,458005,FOODSERVICE PINK WET WIPE 200/CHESAPEAKE WIPER,N/A,N Stock Active,458005,09/25/2024,157,SHORE MANUFACTURING LLC,09/18/2024,Suyeon Nam,14.14,2219.98
83923,458272,0272 BIB PAPER APRON 100/CS32X27 NON-WOVEN,N/A,N Stock Active,0272,08/26/2024,8,1023 BERRY GLOBAL,06/12/2024,Suyeon Nam,65.13,521.04
83924,458294,8294 QUIX PLUS TOWEL 72/CS13.5X20 PINK PRETREATED,N/A,N Stock Active,8294,09/25/2024,4,1023 BERRY GLOBAL,08/30/2024,Suyeon Nam,51.84,207.36
83925,458310,8310 CHIX WET WIPES 9/100/CS11.5X24 PINK LT DUTY,N/A,N Stock Active,8310,09/24/2024,93,1023 BERRY GLOBAL,04/25/2024,Suyeon Nam,117.74,10949.82
83927,458430,89430 ENMOTION ROLL TOWEL 6/C700' WHITE 8" RECYCLED CONTENT,N/A,N Stock Active,89430,09/25/2024,168,3735 GEORGIA-PACIFIC CORPORATION,09/11/2024,Suyeon Nam,74.6,12532.80
83928,458480,89480 ENMOTION ROLL TOWEL 6/CS800' KRAFT CORE EPA CERT,N/A,N Stock Active,89480,09/25/2024,218,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,62,13516.00
83929,458483,8483 CHIX WORXWELL WIPER 300/C13X15 SHOP TOWEL REPLACEMENT,N/A,N Stock Active,8483,09/22/2024,4,1023 BERRY GLOBAL,09/23/2024,Suyeon Nam,91.73,366.92
83930,458500,89440 ENMOTION ROLL TOWEL 6/C700' BROWN EPA CERTIFIED,N/A,N Stock Active,89440,09/24/2024,136,3735 GEORGIA-PACIFIC CORPORATION,09/16/2024,Suyeon Nam,57.9,7874.40
101775,458940,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,N/A,N Stock Active,89460,09/25/2024,695,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,64.5,44827.50
83937,458943,89420 700' ENMOTION TOWEL 6/CSFOR RECESSED AND IMPULSE 8 DSP,N/A,N Stock Active,89420,09/25/2024,244,3735 GEORGIA-PACIFIC CORPORATION,09/24/2024,Suyeon Nam,63.55,15506.20
83938,458944,89410 ENMOTION RECESSED TOWEL425'/6RL/CS PREMIUM,N/A,N Stock Active,89410,09/24/2024,19,3735 GEORGIA-PACIFIC CORPORATION,06/25/2024,Suyeon Nam,56.5,1073.50
121897,460034,NP-62000P-12 12' WHITE T.T 6/CS JUMBO ROLL,N/A,N Stock Active,NP-62000P-12,09/23/2024,291,NITTANY PAPER MILLS LLC,09/04/2024,Suyeon Nam,26.75,7784.25
83945,460098,T260 2PLY JRT 1400' T.T.  6/CS TANDEM,N/A,N Stock Active,T260,09/18/2024,3,10874 SHEPPARD REDISTRIBUTION INC,08/14/2024,Noel Marucut,31.84,95.52
123664,460101,275 2PLY T.T 96/500/CS 4.4X3.1,N/A,N Stock Active,275,09/24/2024,209,RESOLUTE TISSUE LLC,09/11/2024,Suyeon Nam,33.75,7053.75
124435,460126,NP-5203L 1PLY JRT 12/CS 2000',N/A,N Stock Active,NP-5203L,09/16/2024,35,NITTANY PAPER MILLS LLC,07/23/2024,Suyeon Nam,30.65,1072.75
83946,460139,13728 2PLY JRT JUMBO T.T. 8/CS3.55X1M,N/A,N Stock Active,13728,09/24/2024,212,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,34.3,7271.60
83950,460167,19371 ANGEL SOFT 2-PLY T.T.36/CS 750 SHEETS  CORELESS,N/A,N Stock Active,19371,09/12/2024,38,3735 GEORGIA-PACIFIC CORPORATION,06/17/2024,Suyeon Nam,58.7,2230.60
83952,460182,18280/01 2PLY WHITE T.T. 80/CS550 SHTS PREFERENCE 4x4.05,N/A,N Stock Active,18280/01,09/24/2024,257,3735 GEORGIA-PACIFIC CORPORATION,09/20/2024,Suyeon Nam,60.15,15458.55
83953,460199,19880/01 2PLY T.T. 80/550/CSENVISION,N/A,N Stock Active,19880/01,09/25/2024,80,3735 GEORGIA-PACIFIC CORPORATION,09/16/2024,Suyeon Nam,55.65,4452.00
100163,460210,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,N/A,N Stock Active,JRT,09/25/2024,820,7665 NATIONAL PAPER & PLASTICS CO.,09/20/2024,Suyeon Nam,23.85,19557.00
125582,460218,JRT 2PLY JUMBO T.T. 1M' 12/C 9",N/A,O Non Stock Inactive,JRT1000,09/23/2024,16,13202 WELLCARE INTERNATIONAL  INC.,09/03/2024,Suyeon Nam,22.5,360.00
83954,460292,110292A 2PLY BATH TISSUE 36/CSADVANCED,N/A,N Stock Active,110292A,09/12/2024,81,10620 ESSITY PROFESSIONAL HYGIENE,09/24/2024,Suyeon Nam,58.01,4698.81
109766,460374,19374 1PLY BATH TIS CORELES COMPACT 18RL/CS 3M Sheet,N/A,N Stock Active,19374,09/05/2024,32,3735 GEORGIA-PACIFIC CORPORATION,09/11/2024,Suyeon Nam,51.1,1635.20
