Internal ID,Distributor ID ,Network Ship To,Account Location,Invoice#,Po#,Invoice Date,Item ID,MFG Item,Item Description,Item UPC,Item SAP,Manufacturer Name,Quantity,Unit of Measure,Gross Sales $USD,Tax Amount,EDI Status(ACME)
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,3,Case,196.05,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,4,Case,116.24,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,89614,550104,20660 8OZ HANDY FUEL 2HR 72/NO WICK GEL STOCK METHANOL,10076642206602,1346410,STERNO PRODUCTS LLC,1,Case,43.35,2.60,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101794,480526,54X108 BLACK POLY/TIS T/C 25C220613,10076455215198,1029146,HOFFMASTER GROUP INC,1,Case,56.73,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,8,Case,183.92,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,1,Roll,16.98,1.02,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101803,989702,1 GAL PLASTIC DAIRY JUG 48/CS2173GBA  GALLON,55000012193295,1219329,KOLS CONTAINERS INC.,1,Case,33.45,,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101734,330939,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,10840239101119,1247824,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,3,Case,75.30,4.52,
2699425,0000004600,461406314,406314 MISSION BBQ ROANOKE VA LLC,INV145861,B04610049995,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2699426,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145866,PO03000005423,06/10/2024 10:19 pm,118968,231124,7.75" JUMBO WRAP CLEAR STRAW COMPOSTABLE  5M/CS,00097111009763,1372565,D&W FINE PACK LLC,1,Case,67.61,.00,
2699426,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145866,PO03000005423,06/10/2024 10:19 pm,83620,430063,046115 10X10 LINEN LIKE NAP 1M1M/CS BEVNAP UNEMBOSSED,10076455290614,1022498,HOFFMASTER GROUP INC,2,Case,149.58,.00,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,83504,374030,4030-25 1/3 STEAM PAN FOIL LID200/CS,00749384999981,1050173,HFA INC.,1,Case,33.54,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,81059,033855,LCRSAL-22 PET FLAT CLEAR SLOTLID 12-22OZ   1M/CS,794297882597,1345760,GRAPHIC PACKAGING INT'L LLC,1,Case,30.83,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101784,370320,4035-40 1/3 TRUFIT STEAM PAN200/CS,00749384980927,1269574,HFA INC.,1,Case,68.89,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,1,Case,33.79,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101710,461172,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,00840239100382,1221779,AMERICAN PAPER CONVERTING,1,Case,48.50,2.91,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101822,333080,MENS WHT STRING GLOVE 25DZ/CS  *SEE NOTES*,10763583901986,1269814,IMPACT PRODUCTS,1,Case,109.10,6.55,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,97208,250065,RIW15 WRP TOOTHPICK 15/1M,00072288110818,1034358,AMERCARE ROYAL LLC,1,Box,1.64,.10,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,2,Case,96.98,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,1,Case,38.12,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101776,130173,SH517 HWPS Black SOUPSPOON 1M/CS,10078731903379,1269244,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,1,Case,16.93,1.02,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101820,510122,57445 DAWN POT & PAN  4/1GALORIGINAL,10037000574450,1175250,S.P. RICHARDS COMPANY,1,Case,76.86,4.61,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,2,Roll,33.96,2.04,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,1,Case,61.17,3.67,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,2,Roll,78.80,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,3.67,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,3,Case,68.97,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,1,Case,60.90,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,124585,512323,434SPB S/S SPONGES 6/12/CS STAINLESS STEEL,55000013817947,1381794,ACS CLEANING PRODUCTS GROUP,1,Pack,6.50,.39,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,2,Bundle,85.18,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101788,372042,2050-00-50FC FULL STEAM LID WITH FULL CURL 50/CS,00749384977316,1290432,HFA INC.,1,Case,23.31,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,2,Case,58.12,3.49,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,102382,812107,MISSION BBQ BROWNIE BAG 1M/CS,55000013549312,1354931,MINIGRIP LLC,1,Case,36.90,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101734,330939,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,10840239101119,1247824,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,2,Case,130.70,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,97223,278100,100TC REPL.TOPS-SQUEEZE BOTTLEFOR 124C-1 24OZ STOCK,10727875016208,1167254,TABLECRAFT PRODUCTS CO.INC.,3,Dozen,11.04,.66,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,84479,510694,CH96 6X9 NYLON GREEN SCRUB PAD60/CS  CHESAPEAKE,00840239102645,1275330,ACS CLEANING PRODUCTS GROUP,1,Case,20.40,1.22,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,84363,503862,38X60 22MIC Clear Canliner 6/25/CS 60 GALLON,00840239100689,1232924,INTEPLAST GROUP CORPORATION,1,Case,35.68,2.14,
2699429,0000004600,461019064,461003 MISSION BBQ SPRINGFIELD PA,INV145885,B04610050021,06/10/2024 10:20 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,2,Case,121.80,,
2699517,0000004600,461024073,461073 MISSION BBQ CHRISTIANSBURG,INV145822,B04610049781,06/10/2024 10:18 pm,100305,510028,35417 CLOROX CLEAN-UP 9/CS9/32OZ WITH BLEACH  SPRAY,10044600354177,1085453,S.P. RICHARDS COMPANY,1,Case,49.99,3.00,
2699520,0000004600,461023112,461002 MISSION BBQ HULL STREET,INV145843,B04610049963,06/10/2024 10:19 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,1,Case,48.49,.00,
2699520,0000004600,461023112,461002 MISSION BBQ HULL STREET,INV145843,B04610049963,06/10/2024 10:19 pm,101776,130173,SH517 HWPS Black SOUPSPOON 1M/CS,10078731903379,1269244,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,.00,
2699520,0000004600,461023112,461002 MISSION BBQ HULL STREET,INV145843,B04610049963,06/10/2024 10:19 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,.00,
2699520,0000004600,461023112,461002 MISSION BBQ HULL STREET,INV145843,B04610049963,06/10/2024 10:19 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,.00,
2699520,0000004600,461023112,461002 MISSION BBQ HULL STREET,INV145843,B04610049963,06/10/2024 10:19 pm,81647,120909,EMI-CWT14 14oz Clear TUMBLER500/CS,18081391901755,1206282,EMI YOSHI INC.,1,Case,119.08,.00,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,1,Bundle,42.59,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,83446,371251,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,00840239104328,1179838,NATIONAL PAPER & PLASTICS CO.,5,Case,178.50,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,4,Case,116.24,7.70,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,84479,510694,CH96 6X9 NYLON GREEN SCRUB PAD60/CS  CHESAPEAKE,00840239102645,1275330,ACS CLEANING PRODUCTS GROUP,1,Case,20.40,1.35,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101735,330940,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,10840239101102,1247744,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.66,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,1,Case,33.79,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,1,Roll,39.40,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,1,Case,61.17,4.05,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,125105,452912,290088 KRAFT TORK ROLL TWL 6/ 700',10073286613681,1024270,ESSITY PROFESSIONAL HYGIENE,1,Case,49.87,3.30,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,3,Case,196.05,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,1,Case,38.12,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,125490,081420,U1025BK BLACK SERVING SPOON 144/CS,10081741192558,1139551,FINELINE SETTINGS,1,Case,23.40,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,81645,120907,EMI-CWT9 9oz Clear SQUAT TUMBLER500/CS,18081391901724,1013871,EMI YOSHI INC.,1,Case,56.79,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101794,480526,54X108 BLACK POLY/TIS T/C 25C220613,10076455215198,1029146,HOFFMASTER GROUP INC,1,Case,56.73,3.76,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.98,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,2,Case,96.98,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.66,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101776,130173,SH517 HWPS Black SOUPSPOON 1M/CS,10078731903379,1269244,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.98,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,118970,231126,8.5" GIANT WRAP CLEAR STRAW COMPOSTABLE  1200/CS,00097111009824,1372566,D&W FINE PACK LLC,1,Case,30.95,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,124300,MIS012,MISSION BBQ 12# KRAFT BAG 500/CS,55000013838775,1383877,DURO HILEX POLY LLC,1,Case,27.20,,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,1,Case,30.35,2.01,
2699524,0000004600,461008691,461691 MISSION BBQ HAMILTON,INV145876,B04610050027,06/10/2024 10:20 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2699619,0000004600,461023113,366744 MISSION BBQ MIDLOTHIAN LLC,INV145838,B04610049980,06/10/2024 10:19 pm,80271,510337,FRYER/GRILL CLNR FBO8  2/8#/CSFRYER BOIL OUT,00051098000977,1088329,CELLUCAP MANUFACTURING,1,Case,47.55,2.85,
2699620,0000004600,801311061,801002 SODEXO WILLIAMSBURG LANDING,INV145839,06052024,06/10/2024 10:19 pm,84252,500251,33X39 1.1MIL Gray Canliner 250/CS33 GALLON FLAT,00098241008626,1053619,NOVOLEX HERITAGE BAG LLC,7,Case,427.42,.00,
2699620,0000004600,801311061,801002 SODEXO WILLIAMSBURG LANDING,INV145839,06052024,06/10/2024 10:19 pm,100395,510655,79009  MAGIC ERASER 6/6CTMR.CLEAN,10037000790096,1332865,S.P. RICHARDS COMPANY,1,Case,29.11,.00,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101710,461172,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,00840239100382,1221779,AMERICAN PAPER CONVERTING,1,Case,48.50,2.91,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,4,Case,243.60,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101811,121174,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,00044474929320,1341211,PLACON CORPORATION,1,Case,40.71,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,1,Case,16.93,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,2,Case,59.88,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101776,130173,SH517 HWPS Black SOUPSPOON 1M/CS,10078731903379,1269244,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101794,480526,54X108 BLACK POLY/TIS T/C 25C220613,10076455215198,1029146,HOFFMASTER GROUP INC,1,Case,56.73,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,3,Case,91.05,5.46,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,2,Bundle,85.18,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,3,Case,87.18,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,125490,081420,U1025BK BLACK SERVING SPOON 144/CS,10081741192558,1139551,FINELINE SETTINGS,1,Case,23.40,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,1,Case,38.12,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2699622,0000004600,461024502,461502 MISSION BBQ LYNCHBURG,INV145857,B04610049957,06/10/2024 10:19 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,8,Case,183.92,,
